Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
407.879	15:24:47.811	43.462229950	1.272889989	0.6336	0.331773	112
408.129	15:24:48.061	43.462229950	1.272889989	0.598	0.331773	112
408.379	15:24:48.311	43.462229950	1.272889989	0.598	0.331773	112
408.629	15:24:48.561	43.462229950	1.272889989	0.598	0.331773	112
408.879	15:24:48.811	43.462229950	1.272889989	0.598	0.331773	112
409.129	15:24:49.061	43.462229950	1.272889989	0.596	0.331773	112
409.379	15:24:49.311	43.462229950	1.272889989	0.596	0.331773	112
409.629	15:24:49.561	43.462229950	1.272889989	0.596	0.330495	112
409.879	15:24:49.811	43.462229950	1.272889989	0.596	0.330495	112
410.129	15:24:50.061	43.462229950	1.272889989	0.574	0.330495	112
410.379	15:24:50.311	43.462229950	1.272889989	0.574	0.330495	112
410.629	15:24:50.561	43.462229950	1.272889989	0.574	0.330495	112
410.879	15:24:50.811	43.462229950	1.272889989	0.574	0.330495	112
411.129	15:24:51.061	43.462229950	1.272889989	0.5668	0.330495	112
411.379	15:24:51.311	43.462229950	1.272889989	0.5668	0.330495	112
411.629	15:24:51.561	43.462229950	1.272889989	0.5668	0.330495	112
411.879	15:24:51.811	43.462229950	1.272889989	0.5668	0.330495	112
412.129	15:24:52.061	43.462229950	1.272889989	0.5908	0.330495	112
412.379	15:24:52.311	43.462229950	1.272889989	0.5908	0.330495	112
412.629	15:24:52.561	43.462229950	1.272889989	0.5908	0.317324	112
412.879	15:24:52.811	43.462229950	1.272889989	0.5908	0.317324	112
413.129	15:24:53.061	43.462229950	1.272889989	0.5928	0.317324	112
413.379	15:24:53.311	43.462229950	1.272889989	0.5928	0.317324	112
413.629	15:24:53.561	43.462229950	1.272889989	0.5928	0.317324	112
413.879	15:24:53.811	43.462229950	1.272889989	0.5928	0.317324	112
414.129	15:24:54.061	43.462229950	1.272889989	0.588	0.317324	112
414.379	15:24:54.311	43.462229950	1.272889989	0.588	0.317324	112
414.629	15:24:54.561	43.462229950	1.272889989	0.588	0.317324	112
414.879	15:24:54.811	43.462229950	1.272889989	0.588	0.317324	112
415.129	15:24:55.061	43.462229950	1.272889989	0.5532	0.317324	112
415.379	15:24:55.311	43.462229950	1.272889989	0.5532	0.317324	112
415.629	15:24:55.561	43.462229950	1.272889989	0.5532	0.348489	112
415.879	15:24:55.811	43.462229950	1.272889989	0.5532	0.348489	112
416.129	15:24:56.061	43.462229950	1.272889989	0.5468	0.348489	112
416.379	15:24:56.311	43.462229950	1.272889989	0.5468	0.348489	112
416.629	15:24:56.561	43.462229950	1.272889989	0.5468	0.348489	112
416.879	15:24:56.811	43.462229950	1.272889989	0.5468	0.348489	112
417.129	15:24:57.061	43.462229950	1.272889989	0.5804	0.348489	112
417.379	15:24:57.311	43.462229950	1.272889989	0.5804	0.348489	112
417.629	15:24:57.561	43.462229950	1.272889989	0.5804	0.348489	112
417.879	15:24:57.811	43.462229950	1.272889989	0.5804	0.348489	112
418.129	15:24:58.061	43.462229950	1.272889989	0.582	0.348489	112
418.379	15:24:58.311	43.462229950	1.272889989	0.582	0.348489	112
418.629	15:24:58.561	43.462229950	1.272889989	0.582	0.335483	112
418.879	15:24:58.811	43.462229950	1.272889989	0.582	0.335483	112
419.129	15:24:59.061	43.462229950	1.272889989	0.5748	0.335483	112
419.379	15:24:59.311	43.462229950	1.272889989	0.5748	0.335483	112
419.629	15:24:59.561	43.462229950	1.272889989	0.5748	0.335483	112
419.879	15:24:59.811	43.462229950	1.272889989	0.5748	0.335483	112
420.129	15:25:0.061	43.462229950	1.272889989	0.5748	0.335483	112
420.379	15:25:0.311	43.462229950	1.272889989	0.5748	0.335483	112
420.629	15:25:0.561	43.462229950	1.272889989	0.5748	0.335483	112
420.879	15:25:0.811	43.462229950	1.272889989	0.5748	0.335483	112
421.129	15:25:1.061	43.462229950	1.272889989	0.596	0.335483	112
