Time	UTC	GPS_lat(deg)	GPS_long(deg)
101.715	15:46:53.715	43.462229950	1.272889989
101.965	15:46:53.965	43.462229950	1.272889989
102.215	15:46:54.215	43.462229950	1.272889989
102.465	15:46:54.465	43.462229950	1.272889989
102.715	15:46:54.715	43.462229950	1.272889989
102.965	15:46:54.965	43.462229950	1.272889989
103.215	15:46:55.215	43.462229950	1.272889989
103.465	15:46:55.465	43.462229950	1.272889989
103.715	15:46:55.715	43.462229950	1.272889989
103.965	15:46:55.965	43.462229950	1.272889989
104.215	15:46:56.215	43.462229950	1.272889989
104.465	15:46:56.465	43.462229950	1.272889989
104.715	15:46:56.715	43.462229950	1.272889989
104.965	15:46:56.965	43.462229950	1.272889989
105.215	15:46:57.215	43.462229950	1.272889989
105.465	15:46:57.465	43.462229950	1.272889989
105.715	15:46:57.715	43.462229950	1.272889989
105.965	15:46:57.965	43.462229950	1.272889989
106.215	15:46:58.215	43.462229950	1.272889989
106.465	15:46:58.465	43.462229950	1.272889989
106.715	15:46:58.715	43.462229950	1.272889989
106.965	15:46:58.965	43.462229950	1.272889989
107.215	15:46:59.215	43.462229950	1.272889989
107.465	15:46:59.465	43.462229950	1.272889989
107.715	15:46:59.715	43.462229950	1.272889989
107.965	15:46:59.965	43.462229950	1.272889989
108.215	15:47:0.215	43.462229950	1.272889989
108.465	15:47:0.465	43.462229950	1.272889989
108.715	15:47:0.715	43.462229950	1.272889989
108.965	15:47:0.965	43.462229950	1.272889989
109.215	15:47:1.215	43.462229950	1.272889989
109.465	15:47:1.465	43.462229950	1.272889989
109.715	15:47:1.715	43.462229950	1.272889989
109.965	15:47:1.965	43.462229950	1.272889989
110.215	15:47:2.215	43.462229950	1.272889989
110.465	15:47:2.465	43.462229950	1.272889989
110.715	15:47:2.715	43.462229950	1.272889989
110.965	15:47:2.965	43.462229950	1.272889989
111.215	15:47:3.215	43.462229950	1.272889989
111.465	15:47:3.465	43.462229950	1.272889989
111.715	15:47:3.715	43.462229950	1.272889989
111.965	15:47:3.965	43.462229950	1.272889989
112.215	15:47:4.215	43.462229950	1.272889989
112.465	15:47:4.465	43.462229950	1.272889989
112.715	15:47:4.715	43.462229950	1.272889989
112.965	15:47:4.965	43.462229950	1.272889989
113.215	15:47:5.215	43.462229950	1.272889989
113.465	15:47:5.465	43.462229950	1.272889989
113.715	15:47:5.715	43.462229950	1.272889989
113.965	15:47:5.965	43.462229950	1.272889989
114.215	15:47:6.215	43.462229950	1.272889989
114.465	15:47:6.465	43.462229950	1.272889989
114.715	15:47:6.715	43.462229950	1.272889989
114.965	15:47:6.965	43.462229950	1.272889989
115.215	15:47:7.215	43.462229950	1.272889989
115.465	15:47:7.465	43.462229950	1.272889989
115.715	15:47:7.715	43.462229950	1.272889989
115.965	15:47:7.965	43.462229950	1.272889989
116.215	15:47:8.215	43.462229950	1.272889989
116.465	15:47:8.465	43.462229950	1.272889989
116.715	15:47:8.715	43.462229950	1.272889989
116.965	15:47:8.965	43.462229950	1.272889989
117.215	15:47:9.215	43.462229950	1.272889989
117.465	15:47:9.465	43.462229950	1.272889989
117.715	15:47:9.715	43.462229950	1.272889989
117.965	15:47:9.965	43.462229950	1.272889989
118.215	15:47:10.215	43.462229950	1.272889989
118.465	15:47:10.465	43.462229950	1.272889989
118.715	15:47:10.715	43.462229950	1.272889989
118.965	15:47:10.965	43.462229950	1.272889989
119.215	15:47:11.215	43.462229950	1.272889989
119.465	15:47:11.465	43.462229950	1.272889989
119.715	15:47:11.715	43.462229950	1.272889989
119.965	15:47:11.965	43.462229950	1.272889989
120.215	15:47:12.215	43.462229950	1.272889989
120.465	15:47:12.465	43.462229950	1.272889989
120.715	15:47:12.715	43.462229950	1.272889989
120.965	15:47:12.965	43.462229950	1.272889989
121.215	15:47:13.215	43.462229950	1.272889989
121.465	15:47:13.465	43.462229950	1.272889989
121.715	15:47:13.715	43.462229950	1.272889989
121.965	15:47:13.965	43.462229950	1.272889989
122.215	15:47:14.215	43.462229950	1.272889989
122.465	15:47:14.465	43.462229950	1.272889989
122.715	15:47:14.715	43.462229950	1.272889989
122.965	15:47:14.965	43.462229950	1.272889989
123.215	15:47:15.215	43.462229950	1.272889989
123.465	15:47:15.465	43.462229950	1.272889989
123.715	15:47:15.715	43.462229950	1.272889989
123.965	15:47:15.965	43.462229950	1.272889989
124.215	15:47:16.215	43.462229950	1.272889989
124.465	15:47:16.465	43.462229950	1.272889989
124.715	15:47:16.715	43.462229950	1.272889989
124.965	15:47:16.965	43.462229950	1.272889989
125.215	15:47:17.215	43.462229950	1.272889989
125.465	15:47:17.465	43.462229950	1.272889989
125.715	15:47:17.715	43.462229950	1.272889989
125.965	15:47:17.965	43.462229950	1.272889989
126.215	15:47:18.215	43.462229950	1.272889989
126.465	15:47:18.465	43.462229950	1.272889989
126.715	15:47:18.715	43.462229950	1.272889989
126.965	15:47:18.965	43.462229950	1.272889989
127.215	15:47:19.215	43.462229950	1.272889989
127.465	15:47:19.465	43.462229950	1.272889989
127.715	15:47:19.715	43.462229950	1.272889989
127.965	15:47:19.965	43.462229950	1.272889989
128.215	15:47:20.215	43.462229950	1.272889989
128.465	15:47:20.465	43.462229950	1.272889989
128.715	15:47:20.715	43.462229950	1.272889989
128.965	15:47:20.965	43.462229950	1.272889989
129.215	15:47:21.215	43.462229950	1.272889989
129.465	15:47:21.465	43.462229950	1.272889989
129.715	15:47:21.715	43.462229950	1.272889989
129.965	15:47:21.965	43.462229950	1.272889989
130.215	15:47:22.215	43.462229950	1.272889989
130.465	15:47:22.465	43.462229950	1.272889989
130.715	15:47:22.715	43.462229950	1.272889989
130.965	15:47:22.965	43.462229950	1.272889989
131.215	15:47:23.215	43.462229950	1.272889989
131.465	15:47:23.465	43.462229950	1.272889989
131.715	15:47:23.715	43.462229950	1.272889989
131.965	15:47:23.965	43.462229950	1.272889989
132.215	15:47:24.215	43.462229950	1.272889989
132.465	15:47:24.465	43.462229950	1.272889989
132.715	15:47:24.715	43.462229950	1.272889989
132.965	15:47:24.965	43.462229950	1.272889989
133.215	15:47:25.215	43.462229950	1.272889989
133.465	15:47:25.465	43.462229950	1.272889989
133.715	15:47:25.715	43.462229950	1.272889989
133.965	15:47:25.965	43.462229950	1.272889989
134.215	15:47:26.215	43.462229950	1.272889989
134.465	15:47:26.465	43.462229950	1.272889989
134.715	15:47:26.715	43.462229950	1.272889989
134.965	15:47:26.965	43.462229950	1.272889989
135.215	15:47:27.215	43.462229950	1.272889989
135.465	15:47:27.465	43.462229950	1.272889989
135.715	15:47:27.715	43.462229950	1.272889989
135.965	15:47:27.965	43.462229950	1.272889989
136.215	15:47:28.215	43.462229950	1.272889989
136.465	15:47:28.465	43.462229950	1.272889989
136.715	15:47:28.715	43.462229950	1.272889989
136.965	15:47:28.965	43.462229950	1.272889989
137.215	15:47:29.215	43.462229950	1.272889989
137.465	15:47:29.465	43.462229950	1.272889989
137.715	15:47:29.715	43.462229950	1.272889989
137.965	15:47:29.965	43.462229950	1.272889989
138.215	15:47:30.215	43.462229950	1.272889989
138.465	15:47:30.465	43.462229950	1.272889989
138.715	15:47:30.715	43.462229950	1.272889989
138.965	15:47:30.965	43.462229950	1.272889989
139.215	15:47:31.215	43.462229950	1.272889989
139.465	15:47:31.465	43.462229950	1.272889989
139.715	15:47:31.715	43.462229950	1.272889989
139.965	15:47:31.965	43.462229950	1.272889989
140.215	15:47:32.215	43.462229950	1.272889989
140.465	15:47:32.465	43.462229950	1.272889989
140.715	15:47:32.715	43.462229950	1.272889989
140.965	15:47:32.965	43.462229950	1.272889989
141.215	15:47:33.215	43.462229950	1.272889989
141.465	15:47:33.465	43.462229950	1.272889989
141.715	15:47:33.715	43.462229950	1.272889989
141.965	15:47:33.965	43.462229950	1.272889989
142.215	15:47:34.215	43.462229950	1.272889989
142.465	15:47:34.465	43.462229950	1.272889989
142.715	15:47:34.715	43.462229950	1.272889989
142.965	15:47:34.965	43.462229950	1.272889989
143.215	15:47:35.215	43.462229950	1.272889989
143.465	15:47:35.465	43.462229950	1.272889989
143.715	15:47:35.715	43.462229950	1.272889989
143.965	15:47:35.965	43.462229950	1.272889989
144.215	15:47:36.215	43.462229950	1.272889989
144.465	15:47:36.465	43.462229950	1.272889989
144.715	15:47:36.715	43.462229950	1.272889989
144.965	15:47:36.965	43.462229950	1.272889989
145.215	15:47:37.215	43.462229950	1.272889989
145.465	15:47:37.465	43.462229950	1.272889989
145.715	15:47:37.715	43.462229950	1.272889989
145.965	15:47:37.965	43.462229950	1.272889989
146.215	15:47:38.215	43.462229950	1.272889989
146.465	15:47:38.465	43.462229950	1.272889989
146.715	15:47:38.715	43.462229950	1.272889989
146.965	15:47:38.965	43.462229950	1.272889989
147.215	15:47:39.215	43.462229950	1.272889989
147.465	15:47:39.465	43.462229950	1.272889989
147.715	15:47:39.715	43.462229950	1.272889989
147.965	15:47:39.965	43.462229950	1.272889989
148.215	15:47:40.215	43.462229950	1.272889989
148.465	15:47:40.465	43.462229950	1.272889989
148.715	15:47:40.715	43.462229950	1.272889989
148.965	15:47:40.965	43.462229950	1.272889989
149.215	15:47:41.215	43.462229950	1.272889989
149.465	15:47:41.465	43.462229950	1.272889989
149.715	15:47:41.715	43.462229950	1.272889989
149.965	15:47:41.965	43.462229950	1.272889989
150.215	15:47:42.215	43.462229950	1.272889989
150.465	15:47:42.465	43.462229950	1.272889989
150.715	15:47:42.715	43.462229950	1.272889989
150.965	15:47:42.965	43.462229950	1.272889989
151.215	15:47:43.215	43.462229950	1.272889989
151.465	15:47:43.465	43.462229950	1.272889989
151.715	15:47:43.715	43.462229950	1.272889989
151.965	15:47:43.965	43.462229950	1.272889989
152.215	15:47:44.215	43.462229950	1.272889989
152.465	15:47:44.465	43.462229950	1.272889989
152.715	15:47:44.715	43.462229950	1.272889989
152.965	15:47:44.965	43.462229950	1.272889989
153.215	15:47:45.215	43.462229950	1.272889989
153.465	15:47:45.465	43.462229950	1.272889989
153.715	15:47:45.715	43.462229950	1.272889989
153.965	15:47:45.965	43.462229950	1.272889989
154.215	15:47:46.215	43.462229950	1.272889989
154.465	15:47:46.465	43.462229950	1.272889989
154.715	15:47:46.715	43.462229950	1.272889989
154.965	15:47:46.965	43.462229950	1.272889989
155.215	15:47:47.215	43.462229950	1.272889989
155.465	15:47:47.465	43.462229950	1.272889989
155.715	15:47:47.715	43.462229950	1.272889989
155.965	15:47:47.965	43.462229950	1.272889989
156.215	15:47:48.215	43.462229950	1.272889989
156.465	15:47:48.465	43.462229950	1.272889989
156.715	15:47:48.715	43.462229950	1.272889989
156.965	15:47:48.965	43.462229950	1.272889989
157.215	15:47:49.215	43.462229950	1.272889989
157.465	15:47:49.465	43.462229950	1.272889989
157.715	15:47:49.715	43.462229950	1.272889989
157.965	15:47:49.965	43.462229950	1.272889989
158.215	15:47:50.215	43.462229950	1.272889989
158.465	15:47:50.465	43.462229950	1.272889989
158.715	15:47:50.715	43.462229950	1.272889989
158.965	15:47:50.965	43.462229950	1.272889989
159.215	15:47:51.215	43.462229950	1.272889989
159.465	15:47:51.465	43.462229950	1.272889989
159.715	15:47:51.715	43.462229950	1.272889989
159.965	15:47:51.965	43.462229950	1.272889989
160.215	15:47:52.215	43.462229950	1.272889989
160.465	15:47:52.465	43.462229950	1.272889989
160.715	15:47:52.715	43.462229950	1.272889989
160.965	15:47:52.965	43.462229950	1.272889989
161.215	15:47:53.215	43.462229950	1.272889989
161.465	15:47:53.465	43.462229950	1.272889989
161.715	15:47:53.715	43.462229950	1.272889989
161.965	15:47:53.965	43.462229950	1.272889989
162.215	15:47:54.215	43.462229950	1.272889989
162.465	15:47:54.465	43.462229950	1.272889989
162.715	15:47:54.715	43.462229950	1.272889989
162.965	15:47:54.965	43.462229950	1.272889989
163.215	15:47:55.215	43.462229950	1.272889989
163.465	15:47:55.465	43.462229950	1.272889989
163.715	15:47:55.715	43.462229950	1.272889989
163.965	15:47:55.965	43.462229950	1.272889989
164.215	15:47:56.215	43.462229950	1.272889989
164.465	15:47:56.465	43.462229950	1.272889989
164.715	15:47:56.715	43.462229950	1.272889989
164.965	15:47:56.965	43.462229950	1.272889989
165.215	15:47:57.215	43.462229950	1.272889989
165.465	15:47:57.465	43.462229950	1.272889989
165.715	15:47:57.715	43.462229950	1.272889989
165.965	15:47:57.965	43.462229950	1.272889989
166.215	15:47:58.215	43.462229950	1.272889989
166.465	15:47:58.465	43.462229950	1.272889989
166.715	15:47:58.715	43.462229950	1.272889989
166.965	15:47:58.965	43.462229950	1.272889989
167.215	15:47:59.215	43.462229950	1.272889989
167.465	15:47:59.465	43.462229950	1.272889989
167.715	15:47:59.715	43.462229950	1.272889989
167.965	15:47:59.965	43.462229950	1.272889989
168.215	15:48:0.215	43.462229950	1.272889989
168.465	15:48:0.465	43.462229950	1.272889989
168.715	15:48:0.715	43.462229950	1.272889989
168.965	15:48:0.965	43.462229950	1.272889989
169.215	15:48:1.215	43.462229950	1.272889989
169.465	15:48:1.465	43.462229950	1.272889989
169.715	15:48:1.715	43.462229950	1.272889989
169.965	15:48:1.965	43.462229950	1.272889989
170.215	15:48:2.215	43.462229950	1.272889989
170.465	15:48:2.465	43.462229950	1.272889989
170.715	15:48:2.715	43.462229950	1.272889989
170.965	15:48:2.965	43.462229950	1.272889989
171.215	15:48:3.215	43.462229950	1.272889989
171.465	15:48:3.465	43.462229950	1.272889989
171.715	15:48:3.715	43.462229950	1.272889989
171.965	15:48:3.965	43.462229950	1.272889989
172.215	15:48:4.215	43.462229950	1.272889989
172.465	15:48:4.465	43.462229950	1.272889989
172.715	15:48:4.715	43.462229950	1.272889989
172.965	15:48:4.965	43.462229950	1.272889989
173.215	15:48:5.215	43.462229950	1.272889989
173.465	15:48:5.465	43.462229950	1.272889989
173.715	15:48:5.715	43.462229950	1.272889989
173.965	15:48:5.965	43.462229950	1.272889989
174.215	15:48:6.215	43.462229950	1.272889989
174.465	15:48:6.465	43.462229950	1.272889989
174.715	15:48:6.715	43.462229950	1.272889989
174.965	15:48:6.965	43.462229950	1.272889989
175.215	15:48:7.215	43.462229950	1.272889989
175.465	15:48:7.465	43.462229950	1.272889989
175.715	15:48:7.715	43.462229950	1.272889989
175.965	15:48:7.965	43.462229950	1.272889989
176.215	15:48:8.215	43.462229950	1.272889989
176.465	15:48:8.465	43.462229950	1.272889989
176.715	15:48:8.715	43.462229950	1.272889989
176.965	15:48:8.965	43.462229950	1.272889989
177.215	15:48:9.215	43.462229950	1.272889989
177.465	15:48:9.465	43.462229950	1.272889989
177.715	15:48:9.715	43.462229950	1.272889989
177.965	15:48:9.965	43.462229950	1.272889989
178.215	15:48:10.215	43.462229950	1.272889989
178.465	15:48:10.465	43.462229950	1.272889989
178.715	15:48:10.715	43.462229950	1.272889989
178.965	15:48:10.965	43.462229950	1.272889989
179.215	15:48:11.215	43.462229950	1.272889989
179.465	15:48:11.465	43.462229950	1.272889989
179.715	15:48:11.715	43.462229950	1.272889989
179.965	15:48:11.965	43.462229950	1.272889989
180.215	15:48:12.215	43.462229950	1.272889989
180.465	15:48:12.465	43.462229950	1.272889989
180.715	15:48:12.715	43.462229950	1.272889989
180.965	15:48:12.965	43.462229950	1.272889989
181.215	15:48:13.215	43.462229950	1.272889989
181.465	15:48:13.465	43.462229950	1.272889989
181.715	15:48:13.715	43.462229950	1.272889989
181.965	15:48:13.965	43.462229950	1.272889989
182.215	15:48:14.215	43.462229950	1.272889989
182.465	15:48:14.465	43.462229950	1.272889989
182.715	15:48:14.715	43.462229950	1.272889989
182.965	15:48:14.965	43.462229950	1.272889989
183.215	15:48:15.215	43.462229950	1.272889989
183.465	15:48:15.465	43.462229950	1.272889989
183.715	15:48:15.715	43.462229950	1.272889989
183.965	15:48:15.965	43.462229950	1.272889989
184.215	15:48:16.215	43.462229950	1.272889989
184.465	15:48:16.465	43.462229950	1.272889989
184.715	15:48:16.715	43.462229950	1.272889989
184.965	15:48:16.965	43.462229950	1.272889989
185.215	15:48:17.215	43.462229950	1.272889989
185.465	15:48:17.465	43.462229950	1.272889989
185.715	15:48:17.715	43.462229950	1.272889989
185.965	15:48:17.965	43.462229950	1.272889989
186.215	15:48:18.215	43.462229950	1.272889989
186.465	15:48:18.465	43.462229950	1.272889989
186.715	15:48:18.715	43.462229950	1.272889989
186.965	15:48:18.965	43.462229950	1.272889989
187.215	15:48:19.215	43.462229950	1.272889989
187.465	15:48:19.465	43.462229950	1.272889989
187.715	15:48:19.715	43.462229950	1.272889989
187.965	15:48:19.965	43.462229950	1.272889989
188.215	15:48:20.215	43.462229950	1.272889989
188.465	15:48:20.465	43.462229950	1.272889989
188.715	15:48:20.715	43.462229950	1.272889989
188.965	15:48:20.965	43.462229950	1.272889989
189.215	15:48:21.215	43.462229950	1.272889989
189.465	15:48:21.465	43.462229950	1.272889989
189.715	15:48:21.715	43.462229950	1.272889989
189.965	15:48:21.965	43.462229950	1.272889989
190.215	15:48:22.215	43.462229950	1.272889989
190.465	15:48:22.465	43.462229950	1.272889989
190.715	15:48:22.715	43.462229950	1.272889989
190.965	15:48:22.965	43.462229950	1.272889989
191.215	15:48:23.215	43.462229950	1.272889989
191.465	15:48:23.465	43.462229950	1.272889989
191.715	15:48:23.715	43.462229950	1.272889989
191.965	15:48:23.965	43.462229950	1.272889989
192.215	15:48:24.215	43.462229950	1.272889989
192.465	15:48:24.465	43.462229950	1.272889989
192.715	15:48:24.715	43.462229950	1.272889989
192.965	15:48:24.965	43.462229950	1.272889989
193.215	15:48:25.215	43.462229950	1.272889989
193.465	15:48:25.465	43.462229950	1.272889989
193.715	15:48:25.715	43.462229950	1.272889989
193.965	15:48:25.965	43.462229950	1.272889989
194.215	15:48:26.215	43.462229950	1.272889989
194.465	15:48:26.465	43.462229950	1.272889989
194.715	15:48:26.715	43.462229950	1.272889989
194.965	15:48:26.965	43.462229950	1.272889989
195.215	15:48:27.215	43.462229950	1.272889989
195.465	15:48:27.465	43.462229950	1.272889989
195.715	15:48:27.715	43.462229950	1.272889989
195.965	15:48:27.965	43.462229950	1.272889989
196.215	15:48:28.215	43.462229950	1.272889989
196.465	15:48:28.465	43.462229950	1.272889989
196.715	15:48:28.715	43.462229950	1.272889989
196.965	15:48:28.965	43.462229950	1.272889989
197.215	15:48:29.215	43.462229950	1.272889989
197.465	15:48:29.465	43.462229950	1.272889989
197.715	15:48:29.715	43.462229950	1.272889989
197.965	15:48:29.965	43.462229950	1.272889989
198.215	15:48:30.215	43.462229950	1.272889989
198.465	15:48:30.465	43.462229950	1.272889989
198.715	15:48:30.715	43.462229950	1.272889989
198.965	15:48:30.965	43.462229950	1.272889989
199.215	15:48:31.215	43.462229950	1.272889989
199.465	15:48:31.465	43.462229950	1.272889989
199.715	15:48:31.715	43.462229950	1.272889989
199.965	15:48:31.965	43.462229950	1.272889989
200.215	15:48:32.215	43.462229950	1.272889989
200.465	15:48:32.465	43.462229950	1.272889989
200.715	15:48:32.715	43.462229950	1.272889989
200.965	15:48:32.965	43.462229950	1.272889989
201.215	15:48:33.215	43.462229950	1.272889989
201.465	15:48:33.465	43.462229950	1.272889989
201.715	15:48:33.715	43.462229950	1.272889989
201.965	15:48:33.965	43.462229950	1.272889989
202.215	15:48:34.215	43.462229950	1.272889989
202.465	15:48:34.465	43.462229950	1.272889989
202.715	15:48:34.715	43.462229950	1.272889989
202.965	15:48:34.965	43.462229950	1.272889989
203.215	15:48:35.215	43.462229950	1.272889989
203.465	15:48:35.465	43.462229950	1.272889989
203.715	15:48:35.715	43.462229950	1.272889989
203.965	15:48:35.965	43.462229950	1.272889989
204.215	15:48:36.215	43.462229950	1.272889989
204.465	15:48:36.465	43.462229950	1.272889989
204.715	15:48:36.715	43.462229950	1.272889989
204.965	15:48:36.965	43.462229950	1.272889989
205.215	15:48:37.215	43.462229950	1.272889989
205.465	15:48:37.465	43.462229950	1.272889989
205.715	15:48:37.715	43.462229950	1.272889989
205.965	15:48:37.965	43.462229950	1.272889989
206.215	15:48:38.215	43.462229950	1.272889989
206.465	15:48:38.465	43.462229950	1.272889989
206.715	15:48:38.715	43.462229950	1.272889989
206.965	15:48:38.965	43.462229950	1.272889989
207.215	15:48:39.215	43.462229950	1.272889989
207.465	15:48:39.465	43.462229950	1.272889989
207.715	15:48:39.715	43.462229950	1.272889989
207.965	15:48:39.965	43.462229950	1.272889989
208.215	15:48:40.215	43.462229950	1.272889989
208.465	15:48:40.465	43.462229950	1.272889989
208.715	15:48:40.715	43.462229950	1.272889989
208.965	15:48:40.965	43.462229950	1.272889989
209.215	15:48:41.215	43.462229950	1.272889989
209.465	15:48:41.465	43.462229950	1.272889989
209.715	15:48:41.715	43.462229950	1.272889989
209.965	15:48:41.965	43.462229950	1.272889989
210.215	15:48:42.215	43.462229950	1.272889989
210.465	15:48:42.465	43.462229950	1.272889989
210.715	15:48:42.715	43.462229950	1.272889989
210.965	15:48:42.965	43.462229950	1.272889989
211.215	15:48:43.215	43.462229950	1.272889989
211.465	15:48:43.465	43.462229950	1.272889989
211.715	15:48:43.715	43.462229950	1.272889989
211.965	15:48:43.965	43.462229950	1.272889989
212.215	15:48:44.215	43.462229950	1.272889989
212.465	15:48:44.465	43.462229950	1.272889989
212.715	15:48:44.715	43.462229950	1.272889989
212.965	15:48:44.965	43.462229950	1.272889989
213.215	15:48:45.215	43.462229950	1.272889989
213.465	15:48:45.465	43.462229950	1.272889989
213.715	15:48:45.715	43.462229950	1.272889989
213.965	15:48:45.965	43.462229950	1.272889989
214.215	15:48:46.215	43.462229950	1.272889989
214.465	15:48:46.465	43.462229950	1.272889989
214.715	15:48:46.715	43.462229950	1.272889989
214.965	15:48:46.965	43.462229950	1.272889989
215.215	15:48:47.215	43.462229950	1.272889989
215.465	15:48:47.465	43.462229950	1.272889989
215.715	15:48:47.715	43.462229950	1.272889989
215.965	15:48:47.965	43.462229950	1.272889989
216.215	15:48:48.215	43.462229950	1.272889989
216.465	15:48:48.465	43.462229950	1.272889989
216.715	15:48:48.715	43.462229950	1.272889989
216.965	15:48:48.965	43.462229950	1.272889989
217.215	15:48:49.215	43.462229950	1.272889989
217.465	15:48:49.465	43.462229950	1.272889989
217.715	15:48:49.715	43.462229950	1.272889989
217.965	15:48:49.965	43.462229950	1.272889989
218.215	15:48:50.215	43.462229950	1.272889989
218.465	15:48:50.465	43.462229950	1.272889989
218.715	15:48:50.715	43.462229950	1.272889989
218.965	15:48:50.965	43.462229950	1.272889989
219.215	15:48:51.215	43.462229950	1.272889989
219.465	15:48:51.465	43.462229950	1.272889989
219.715	15:48:51.715	43.462229950	1.272889989
219.965	15:48:51.965	43.462229950	1.272889989
220.215	15:48:52.215	43.462229950	1.272889989
220.465	15:48:52.465	43.462229950	1.272889989
220.715	15:48:52.715	43.462229950	1.272889989
220.965	15:48:52.965	43.462229950	1.272889989
221.215	15:48:53.215	43.462229950	1.272889989
221.465	15:48:53.465	43.462229950	1.272889989
221.715	15:48:53.715	43.462229950	1.272889989
221.965	15:48:53.965	43.462229950	1.272889989
222.215	15:48:54.215	43.462229950	1.272889989
222.465	15:48:54.465	43.462229950	1.272889989
222.715	15:48:54.715	43.462229950	1.272889989
222.965	15:48:54.965	43.462229950	1.272889989
223.215	15:48:55.215	43.462229950	1.272889989
223.465	15:48:55.465	43.462229950	1.272889989
223.715	15:48:55.715	43.462229950	1.272889989
223.965	15:48:55.965	43.462229950	1.272889989
224.215	15:48:56.215	43.462229950	1.272889989
224.465	15:48:56.465	43.462229950	1.272889989
224.715	15:48:56.715	43.462229950	1.272889989
224.965	15:48:56.965	43.462229950	1.272889989
225.215	15:48:57.215	43.462229950	1.272889989
225.465	15:48:57.465	43.462229950	1.272889989
225.715	15:48:57.715	43.462229950	1.272889989
225.965	15:48:57.965	43.462229950	1.272889989
226.215	15:48:58.215	43.462229950	1.272889989
226.465	15:48:58.465	43.462229950	1.272889989
226.715	15:48:58.715	43.462229950	1.272889989
226.965	15:48:58.965	43.462229950	1.272889989
227.215	15:48:59.215	43.462229950	1.272889989
227.465	15:48:59.465	43.462229950	1.272889989
227.715	15:48:59.715	43.462229950	1.272889989
227.965	15:48:59.965	43.462229950	1.272889989
228.215	15:49:0.215	43.462229950	1.272889989
228.465	15:49:0.465	43.462229950	1.272889989
228.715	15:49:0.715	43.462229950	1.272889989
228.965	15:49:0.965	43.462229950	1.272889989
229.215	15:49:1.215	43.462229950	1.272889989
229.465	15:49:1.465	43.462229950	1.272889989
229.715	15:49:1.715	43.462229950	1.272889989
229.965	15:49:1.965	43.462229950	1.272889989
230.215	15:49:2.215	43.462229950	1.272889989
230.465	15:49:2.465	43.462229950	1.272889989
230.715	15:49:2.715	43.462229950	1.272889989
230.965	15:49:2.965	43.462229950	1.272889989
231.215	15:49:3.215	43.462229950	1.272889989
231.465	15:49:3.465	43.462229950	1.272889989
231.715	15:49:3.715	43.462229950	1.272889989
231.965	15:49:3.965	43.462229950	1.272889989
232.215	15:49:4.215	43.462229950	1.272889989
232.465	15:49:4.465	43.462229950	1.272889989
232.715	15:49:4.715	43.462229950	1.272889989
232.965	15:49:4.965	43.462229950	1.272889989
233.215	15:49:5.215	43.462229950	1.272889989
233.465	15:49:5.465	43.462229950	1.272889989
233.715	15:49:5.715	43.462229950	1.272889989
233.965	15:49:5.965	43.462229950	1.272889989
234.215	15:49:6.215	43.462229950	1.272889989
234.465	15:49:6.465	43.462229950	1.272889989
234.715	15:49:6.715	43.462229950	1.272889989
234.965	15:49:6.965	43.462229950	1.272889989
235.215	15:49:7.215	43.462229950	1.272889989
235.465	15:49:7.465	43.462229950	1.272889989
235.715	15:49:7.715	43.462229950	1.272889989
235.965	15:49:7.965	43.462229950	1.272889989
236.215	15:49:8.215	43.462229950	1.272889989
236.465	15:49:8.465	43.462229950	1.272889989
236.715	15:49:8.715	43.462229950	1.272889989
236.965	15:49:8.965	43.462229950	1.272889989
237.215	15:49:9.215	43.462229950	1.272889989
237.465	15:49:9.465	43.462229950	1.272889989
237.715	15:49:9.715	43.462229950	1.272889989
237.965	15:49:9.965	43.462229950	1.272889989
238.215	15:49:10.215	43.462229950	1.272889989
238.465	15:49:10.465	43.462229950	1.272889989
238.715	15:49:10.715	43.462229950	1.272889989
238.965	15:49:10.965	43.462229950	1.272889989
239.215	15:49:11.215	43.462229950	1.272889989
239.465	15:49:11.465	43.462229950	1.272889989
239.715	15:49:11.715	43.462229950	1.272889989
239.965	15:49:11.965	43.462229950	1.272889989
240.215	15:49:12.215	43.462229950	1.272889989
240.465	15:49:12.465	43.462229950	1.272889989
240.715	15:49:12.715	43.462229950	1.272889989
240.965	15:49:12.965	43.462229950	1.272889989
241.215	15:49:13.215	43.462229950	1.272889989
241.465	15:49:13.465	43.462229950	1.272889989
241.715	15:49:13.715	43.462229950	1.272889989
241.965	15:49:13.965	43.462229950	1.272889989
242.215	15:49:14.215	43.462229950	1.272889989
242.465	15:49:14.465	43.462229950	1.272889989
242.715	15:49:14.715	43.462229950	1.272889989
242.965	15:49:14.965	43.462229950	1.272889989
243.215	15:49:15.215	43.462229950	1.272889989
243.465	15:49:15.465	43.462229950	1.272889989
243.715	15:49:15.715	43.462229950	1.272889989
243.965	15:49:15.965	43.462229950	1.272889989
244.215	15:49:16.215	43.462229950	1.272889989
244.465	15:49:16.465	43.462229950	1.272889989
244.715	15:49:16.715	43.462229950	1.272889989
244.965	15:49:16.965	43.462229950	1.272889989
245.215	15:49:17.215	43.462229950	1.272889989
245.465	15:49:17.465	43.462229950	1.272889989
245.715	15:49:17.715	43.462229950	1.272889989
245.965	15:49:17.965	43.462229950	1.272889989
246.215	15:49:18.215	43.462229950	1.272889989
246.465	15:49:18.465	43.462229950	1.272889989
246.715	15:49:18.715	43.462229950	1.272889989
246.965	15:49:18.965	43.462229950	1.272889989
