Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_FP:thrust
82.315	13:48:24.909	43.462229950	1.272889989	0.242667	0.239474	126	0
82.565	13:48:25.159	43.462229950	1.272889989	0.242667	0.239474	126	0
82.815	13:48:25.409	43.462229950	1.272889989	0.242667	0.239474	126	0
83.065	13:48:25.659	43.462229950	1.272889989	0.242667	0.239474	126	0
83.315	13:48:25.909	43.462229950	1.272889989	0.242667	0.239474	126	0
83.565	13:48:26.159	43.462229950	1.272889989	0.242667	0.239474	126	0
83.815	13:48:26.409	43.462229950	1.272889989	0.242667	0.239474	126	0
84.065	13:48:26.659	43.462229950	1.272889989	0.242667	0.239474	126	0
84.315	13:48:26.909	43.462229950	1.272889989	0.243048	0.239474	126	0
84.565	13:48:27.159	43.462229950	1.272889989	0.243048	0.239474	126	0
84.815	13:48:27.409	43.462229950	1.272889989	0.243048	0.239474	126	0
85.065	13:48:27.659	43.462229950	1.272889989	0.243048	0.239474	126	0
85.315	13:48:27.909	43.462229950	1.272889989	0.242857	0.239474	126	0
85.565	13:48:28.159	43.462229950	1.272889989	0.242857	0.239474	126	0
85.815	13:48:28.409	43.462229950	1.272889989	0.242857	0.239474	126	0
86.065	13:48:28.659	43.462229950	1.272889989	0.242857	0.239474	126	0
86.315	13:48:28.909	43.462229950	1.272889989	0.242857	0.239474	126	0
86.565	13:48:29.159	43.462229950	1.272889989	0.242857	0.239474	126	0
86.815	13:48:29.409	43.462229950	1.272889989	0.242857	0.239474	126	0
87.065	13:48:29.659	43.462229950	1.272889989	0.242857	0.239474	126	0
87.315	13:48:29.909	43.462229950	1.272889989	0.243048	0.239474	126	0
87.565	13:48:30.159	43.462229950	1.272889989	0.243048	0.239474	126	0
87.815	13:48:30.409	43.462229950	1.272889989	0.243048	0.239474	126	0
88.065	13:48:30.659	43.462229950	1.272889989	0.243048	0.239474	126	0
88.315	13:48:30.909	43.462229950	1.272889989	0.242857	0.239474	126	0
88.565	13:48:31.159	43.462229950	1.272889989	0.242857	0.239474	126	0
88.815	13:48:31.409	43.462229950	1.272889989	0.242857	0.239474	126	0
89.065	13:48:31.659	43.462229950	1.272889989	0.242857	0.239474	126	0
89.315	13:48:31.909	43.462229950	1.272889989	0.243048	0.239474	126	0
