Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
103.974	09:08:28.763	43.462229950	1.272889989	0.221905	0.372344	122
104.224	09:08:29.013	43.462229950	1.272889989	0.221905	0.372344	122
104.474	09:08:29.263	43.462229950	1.272889989	0.221905	0.372344	122
104.724	09:08:29.513	43.462229950	1.272889989	0.221905	0.372344	122
104.974	09:08:29.763	43.462229950	1.272889989	0.221905	0.372344	122
105.224	09:08:30.013	43.462229950	1.272889989	0.221905	0.372344	122
105.474	09:08:30.263	43.462229950	1.272889989	0.221905	0.372344	122
105.724	09:08:30.513	43.462229950	1.272889989	0.221905	0.374193	122
105.974	09:08:30.763	43.462229950	1.272889989	0.221905	0.374193	122
106.224	09:08:31.013	43.462229950	1.272889989	0.221905	0.374193	122
106.474	09:08:31.263	43.462229950	1.272889989	0.221905	0.374193	122
106.724	09:08:31.513	43.462229950	1.272889989	0.221905	0.374193	122
106.974	09:08:31.763	43.462229950	1.272889989	0.222286	0.374193	122
107.224	09:08:32.013	43.462229950	1.272889989	0.222286	0.374193	122
107.474	09:08:32.263	43.462229950	1.272889989	0.222286	0.374193	122
107.724	09:08:32.513	43.462229950	1.272889989	0.222286	0.374193	122
107.974	09:08:32.763	43.462229950	1.272889989	0.222286	0.374193	122
108.224	09:08:33.013	43.462229950	1.272889989	0.222286	0.374193	122
108.474	09:08:33.263	43.462229950	1.272889989	0.222286	0.374193	122
108.724	09:08:33.513	43.462229950	1.272889989	0.222286	0.378488	122
108.974	09:08:33.763	43.462229950	1.272889989	0.222286	0.378488	122
109.224	09:08:34.013	43.462229950	1.272889989	0.221714	0.378488	122
109.474	09:08:34.263	43.462229950	1.272889989	0.221714	0.378488	122
109.724	09:08:34.513	43.462229950	1.272889989	0.221714	0.378488	122
109.974	09:08:34.763	43.462229950	1.272889989	0.221714	0.378488	122
110.224	09:08:35.013	43.462229950	1.272889989	0.221714	0.378488	122
110.474	09:08:35.263	43.462229950	1.272889989	0.221714	0.378488	122
110.724	09:08:35.513	43.462229950	1.272889989	0.221714	0.378488	122
110.974	09:08:35.763	43.462229950	1.272889989	0.221714	0.378488	122
111.224	09:08:36.013	43.462229950	1.272889989	0.221714	0.378488	122
111.474	09:08:36.263	43.462229950	1.272889989	0.221714	0.378488	122
111.724	09:08:36.513	43.462229950	1.272889989	0.221714	0.382785	122
111.974	09:08:36.763	43.462229950	1.272889989	0.221714	0.382785	122
112.224	09:08:37.013	43.462229950	1.272889989	0.222095	0.382785	122
112.474	09:08:37.263	43.462229950	1.272889989	0.222095	0.382785	122
112.724	09:08:37.513	43.462229950	1.272889989	0.222095	0.382785	122
112.974	09:08:37.763	43.462229950	1.272889989	0.222095	0.382785	122
113.224	09:08:38.013	43.462229950	1.272889989	0.221524	0.382785	122
113.474	09:08:38.263	43.462229950	1.272889989	0.221524	0.382785	122
113.724	09:08:38.513	43.462229950	1.272889989	0.221524	0.382785	122
113.974	09:08:38.763	43.462229950	1.272889989	0.221524	0.382785	122
114.224	09:08:39.013	43.462229950	1.272889989	0.222095	0.382785	122
114.474	09:08:39.263	43.462229950	1.272889989	0.222095	0.382785	122
114.724	09:08:39.513	43.462229950	1.272889989	0.222095	0.387127	122
114.974	09:08:39.763	43.462229950	1.272889989	0.222095	0.387127	122
115.224	09:08:40.013	43.462229950	1.272889989	0.221714	0.387127	122
115.474	09:08:40.263	43.462229950	1.272889989	0.221714	0.387127	122
115.724	09:08:40.513	43.462229950	1.272889989	0.221714	0.387127	122
115.974	09:08:40.763	43.462229950	1.272889989	0.221714	0.387127	122
116.224	09:08:41.013	43.462229950	1.272889989	0.221333	0.387127	122
