Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
132.224	09:12:43.634	43.462229950	1.272889989	0.25	122
132.474	09:12:43.884	43.462229950	1.272889989	0.25	122
132.724	09:12:44.134	43.462229950	1.272889989	0.25	122
132.974	09:12:44.384	43.462229950	1.272889989	0.25	122
133.224	09:12:44.634	43.462229950	1.272889989	0.25	122
133.474	09:12:44.884	43.462229950	1.272889989	0.25	122
133.724	09:12:45.134	43.462229950	1.272889989	0.25	122
133.974	09:12:45.384	43.462229950	1.272889989	0.25	122
134.224	09:12:45.634	43.462229950	1.272889989	0.25	122
134.474	09:12:45.884	43.462229950	1.272889989	0.25	122
134.724	09:12:46.134	43.462229950	1.272889989	0.25	122
134.974	09:12:46.384	43.462229950	1.272889989	0.25	122
135.224	09:12:46.634	43.462229950	1.272889989	0.25	122
135.474	09:12:46.884	43.462229950	1.272889989	0.25	122
135.724	09:12:47.134	43.462229950	1.272889989	0.25	122
135.974	09:12:47.384	43.462229950	1.272889989	0.25	122
136.224	09:12:47.634	43.462229950	1.272889989	0.25	122
136.474	09:12:47.884	43.462229950	1.272889989	0.25	122
136.724	09:12:48.134	43.462229950	1.272889989	0.25	122
136.974	09:12:48.384	43.462229950	1.272889989	0.25	122
137.224	09:12:48.634	43.462229950	1.272889989	0.25	122
137.474	09:12:48.884	43.462229950	1.272889989	0.25	122
137.724	09:12:49.134	43.462229950	1.272889989	0.25	122
137.974	09:12:49.384	43.462229950	1.272889989	0.25	122
138.224	09:12:49.634	43.462229950	1.272889989	0.25	122
138.474	09:12:49.884	43.462229950	1.272889989	0.25	122
138.724	09:12:50.134	43.462229950	1.272889989	0.25	122
138.974	09:12:50.384	43.462229950	1.272889989	0.25	122
139.224	09:12:50.634	43.462229950	1.272889989	0.25	122
139.474	09:12:50.884	43.462229950	1.272889989	0.25	122
139.724	09:12:51.134	43.462229950	1.272889989	0.25	122
139.974	09:12:51.384	43.462229950	1.272889989	0.25	122
140.224	09:12:51.634	43.462229950	1.272889989	0.25	122
140.474	09:12:51.884	43.462229950	1.272889989	0.25	122
140.724	09:12:52.134	43.462229950	1.272889989	0.25	122
140.974	09:12:52.384	43.462229950	1.272889989	0.25	122
141.224	09:12:52.634	43.462229950	1.272889989	0.25	122
141.474	09:12:52.884	43.462229950	1.272889989	0.25	122
141.724	09:12:53.134	43.462229950	1.272889989	0.25	122
141.974	09:12:53.384	43.462229950	1.272889989	0.25	122
142.224	09:12:53.634	43.462229950	1.272889989	0.25	122
142.474	09:12:53.884	43.462229950	1.272889989	0.25	122
142.724	09:12:54.134	43.462229950	1.272889989	0.25	122
142.974	09:12:54.384	43.462229950	1.272889989	0.25	122
143.224	09:12:54.634	43.462229950	1.272889989	0.25	122
143.474	09:12:54.884	43.462229950	1.272889989	0.25	122
143.724	09:12:55.134	43.462229950	1.272889989	0.25	122
143.974	09:12:55.384	43.462229950	1.272889989	0.25	122
144.224	09:12:55.634	43.462229950	1.272889989	0.25	122
144.474	09:12:55.884	43.462229950	1.272889989	0.25	122
144.724	09:12:56.134	43.462229950	1.272889989	0.25	122
144.974	09:12:56.384	43.462229950	1.272889989	0.25	122
145.224	09:12:56.634	43.462229950	1.272889989	0.25	122
145.474	09:12:56.884	43.462229950	1.272889989	0.25	122
145.724	09:12:57.134	43.462229950	1.272889989	0.25	122
145.974	09:12:57.384	43.462229950	1.272889989	0.25	122
146.224	09:12:57.634	43.462229950	1.272889989	0.25	122
146.474	09:12:57.884	43.462229950	1.272889989	0.25	122
146.724	09:12:58.134	43.462229950	1.272889989	0.25	122
146.974	09:12:58.384	43.462229950	1.272889989	0.25	122
147.224	09:12:58.634	43.462229950	1.272889989	0.25	122
147.474	09:12:58.884	43.462229950	1.272889989	0.25	122
147.724	09:12:59.134	43.462229950	1.272889989	0.25	122
147.974	09:12:59.384	43.462229950	1.272889989	0.25	122
148.224	09:12:59.634	43.462229950	1.272889989	0.25	122
148.474	09:12:59.884	43.462229950	1.272889989	0.25	122
148.724	09:13:0.134	43.462229950	1.272889989	0.25	122
148.974	09:13:0.384	43.462229950	1.272889989	0.25	122
149.224	09:13:0.634	43.462229950	1.272889989	0.25	122
149.474	09:13:0.884	43.462229950	1.272889989	0.25	122
149.724	09:13:1.134	43.462229950	1.272889989	0.25	122
149.974	09:13:1.384	43.462229950	1.272889989	0.25	122
150.224	09:13:1.634	43.462229950	1.272889989	0.25	122
150.474	09:13:1.884	43.462229950	1.272889989	0.25	122
150.724	09:13:2.134	43.462229950	1.272889989	0.25	122
150.974	09:13:2.384	43.462229950	1.272889989	0.25	122
151.224	09:13:2.634	43.462229950	1.272889989	0.25	122
151.474	09:13:2.884	43.462229950	1.272889989	0.25	122
151.724	09:13:3.134	43.462229950	1.272889989	0.25	122
151.974	09:13:3.384	43.462229950	1.272889989	0.25	122
152.224	09:13:3.634	43.462229950	1.272889989	0.25	122
152.474	09:13:3.884	43.462229950	1.272889989	0.25	122
152.724	09:13:4.134	43.462229950	1.272889989	0.25	122
152.974	09:13:4.384	43.462229950	1.272889989	0.25	122
153.224	09:13:4.634	43.462229950	1.272889989	0.25	122
153.474	09:13:4.884	43.462229950	1.272889989	0.25	122
153.724	09:13:5.134	43.462229950	1.272889989	0.25	122
153.974	09:13:5.384	43.462229950	1.272889989	0.25	122
154.224	09:13:5.634	43.462229950	1.272889989	0.25	122
154.474	09:13:5.884	43.462229950	1.272889989	0.25	122
154.724	09:13:6.134	43.462229950	1.272889989	0.25	122
154.974	09:13:6.384	43.462229950	1.272889989	0.25	122
155.224	09:13:6.634	43.462229950	1.272889989	0.25	122
155.474	09:13:6.884	43.462229950	1.272889989	0.25	122
155.724	09:13:7.134	43.462229950	1.272889989	0.25	122
155.974	09:13:7.384	43.462229950	1.272889989	0.25	122
156.224	09:13:7.634	43.462229950	1.272889989	0.25	122
156.474	09:13:7.884	43.462229950	1.272889989	0.25	122
156.724	09:13:8.134	43.462229950	1.272889989	0.25	122
156.974	09:13:8.384	43.462229950	1.272889989	0.25	122
157.224	09:13:8.634	43.462229950	1.272889989	0.25	122
157.474	09:13:8.884	43.462229950	1.272889989	0.25	122
157.724	09:13:9.134	43.462229950	1.272889989	0.25	122
157.974	09:13:9.384	43.462229950	1.272889989	0.25	122
158.224	09:13:9.634	43.462229950	1.272889989	0.25	122
158.474	09:13:9.884	43.462229950	1.272889989	0.25	122
158.724	09:13:10.134	43.462229950	1.272889989	0.25	122
158.974	09:13:10.384	43.462229950	1.272889989	0.25	122
159.224	09:13:10.634	43.462229950	1.272889989	0.25	122
159.474	09:13:10.884	43.462229950	1.272889989	0.25	122
159.724	09:13:11.134	43.462229950	1.272889989	0.25	122
159.974	09:13:11.384	43.462229950	1.272889989	0.25	122
160.224	09:13:11.634	43.462229950	1.272889989	0.25	122
160.474	09:13:11.884	43.462229950	1.272889989	0.25	122
160.724	09:13:12.134	43.462229950	1.272889989	0.25	122
160.974	09:13:12.384	43.462229950	1.272889989	0.25	122
161.224	09:13:12.634	43.462229950	1.272889989	0.25	122
161.474	09:13:12.884	43.462229950	1.272889989	0.25	122
161.724	09:13:13.134	43.462229950	1.272889989	0.25	122
161.974	09:13:13.384	43.462229950	1.272889989	0.25	122
162.224	09:13:13.634	43.462229950	1.272889989	0.25	122
162.474	09:13:13.884	43.462229950	1.272889989	0.25	122
162.724	09:13:14.134	43.462229950	1.272889989	0.25	122
162.974	09:13:14.384	43.462229950	1.272889989	0.25	122
163.224	09:13:14.634	43.462229950	1.272889989	0.25	122
163.474	09:13:14.884	43.462229950	1.272889989	0.25	122
163.724	09:13:15.134	43.462229950	1.272889989	0.25	122
163.974	09:13:15.384	43.462229950	1.272889989	0.25	121
164.224	09:13:15.634	43.462229950	1.272889989	0.25	121
164.474	09:13:15.884	43.462229950	1.272889989	0.25	121
164.724	09:13:16.134	43.462229950	1.272889989	0.25	121
164.974	09:13:16.384	43.462229950	1.272889989	0.25	121
165.224	09:13:16.634	43.462229950	1.272889989	0.25	121
165.474	09:13:16.884	43.462229950	1.272889989	0.25	121
165.724	09:13:17.134	43.462229950	1.272889989	0.25	121
165.974	09:13:17.384	43.462229950	1.272889989	0.25	121
166.224	09:13:17.634	43.462229950	1.272889989	0.25	121
166.474	09:13:17.884	43.462229950	1.272889989	0.281416	121
166.724	09:13:18.134	43.462229950	1.272889989	0.281416	121
166.974	09:13:18.384	43.462229950	1.272889989	0.281416	121
167.224	09:13:18.634	43.462229950	1.272889989	0.281416	121
167.474	09:13:18.884	43.462229950	1.272889989	0.281416	121
167.724	09:13:19.134	43.462229950	1.272889989	0.281416	121
167.974	09:13:19.384	43.462229950	1.272889989	0.281416	121
168.224	09:13:19.634	43.462229950	1.272889989	0.281416	121
168.474	09:13:19.884	43.462229950	1.272889989	0.281416	121
168.724	09:13:20.134	43.462229950	1.272889989	0.281416	121
168.974	09:13:20.384	43.462229950	1.272889989	0.281416	121
169.224	09:13:20.634	43.462229950	1.272889989	0.281416	121
169.474	09:13:20.884	43.462229950	1.272889989	0.285036	121
169.724	09:13:21.134	43.462229950	1.272889989	0.285036	121
169.974	09:13:21.384	43.462229950	1.272889989	0.285036	121
170.224	09:13:21.634	43.462229950	1.272889989	0.285036	121
170.474	09:13:21.884	43.462229950	1.272889989	0.285036	121
170.724	09:13:22.134	43.462229950	1.272889989	0.285036	121
170.974	09:13:22.384	43.462229950	1.272889989	0.285036	121
171.224	09:13:22.634	43.462229950	1.272889989	0.285036	121
171.474	09:13:22.884	43.462229950	1.272889989	0.285036	121
171.724	09:13:23.134	43.462229950	1.272889989	0.285036	121
171.974	09:13:23.384	43.462229950	1.272889989	0.285036	121
172.224	09:13:23.634	43.462229950	1.272889989	0.285036	121
172.474	09:13:23.884	43.462229950	1.272889989	0.288886	121
172.724	09:13:24.134	43.462229950	1.272889989	0.288886	121
172.974	09:13:24.384	43.462229950	1.272889989	0.288886	121
173.224	09:13:24.634	43.462229950	1.272889989	0.288886	121
173.474	09:13:24.884	43.462229950	1.272889989	0.288886	121
173.724	09:13:25.134	43.462229950	1.272889989	0.288886	121
173.974	09:13:25.384	43.462229950	1.272889989	0.288886	121
174.224	09:13:25.634	43.462229950	1.272889989	0.288886	121
174.474	09:13:25.884	43.462229950	1.272889989	0.288886	121
174.724	09:13:26.134	43.462229950	1.272889989	0.288886	121
174.974	09:13:26.384	43.462229950	1.272889989	0.288886	121
175.224	09:13:26.634	43.462229950	1.272889989	0.288886	121
175.474	09:13:26.884	43.462229950	1.272889989	0.292627	121
175.724	09:13:27.134	43.462229950	1.272889989	0.292627	121
175.974	09:13:27.384	43.462229950	1.272889989	0.292627	121
176.224	09:13:27.634	43.462229950	1.272889989	0.292627	121
176.474	09:13:27.884	43.462229950	1.272889989	0.292627	121
176.724	09:13:28.134	43.462229950	1.272889989	0.292627	121
176.974	09:13:28.384	43.462229950	1.272889989	0.292627	121
177.224	09:13:28.634	43.462229950	1.272889989	0.292627	121
177.474	09:13:28.884	43.462229950	1.272889989	0.292627	121
177.724	09:13:29.134	43.462229950	1.272889989	0.292627	121
177.974	09:13:29.384	43.462229950	1.272889989	0.292627	121
178.224	09:13:29.634	43.462229950	1.272889989	0.292627	121
178.474	09:13:29.884	43.462229950	1.272889989	0.296368	121
178.724	09:13:30.134	43.462229950	1.272889989	0.296368	121
178.974	09:13:30.384	43.462229950	1.272889989	0.296368	121
179.224	09:13:30.634	43.462229950	1.272889989	0.296368	121
179.474	09:13:30.884	43.462229950	1.272889989	0.296368	121
179.724	09:13:31.134	43.462229950	1.272889989	0.296368	121
179.974	09:13:31.384	43.462229950	1.272889989	0.296368	121
180.224	09:13:31.634	43.462229950	1.272889989	0.296368	121
180.474	09:13:31.884	43.462229950	1.272889989	0.296368	121
180.724	09:13:32.134	43.462229950	1.272889989	0.296368	121
180.974	09:13:32.384	43.462229950	1.272889989	0.296368	121
181.224	09:13:32.634	43.462229950	1.272889989	0.296368	121
181.474	09:13:32.884	43.462229950	1.272889989	0.296368	121
181.724	09:13:33.134	43.462229950	1.272889989	0.296368	121
181.974	09:13:33.384	43.462229950	1.272889989	0.296368	121
182.224	09:13:33.634	43.462229950	1.272889989	0.296368	121
182.474	09:13:33.884	43.462229950	1.272889989	0.296368	121
182.724	09:13:34.134	43.462229950	1.272889989	0.296368	121
182.974	09:13:34.384	43.462229950	1.272889989	0.296368	121
183.224	09:13:34.634	43.462229950	1.272889989	0.296368	121
183.474	09:13:34.884	43.462229950	1.272889989	0.296368	121
183.724	09:13:35.134	43.462229950	1.272889989	0.296368	121
183.974	09:13:35.384	43.462229950	1.272889989	0.296368	121
184.224	09:13:35.634	43.462229950	1.272889989	0.296368	121
184.474	09:13:35.884	43.462229950	1.272889989	0.296368	121
184.724	09:13:36.134	43.462229950	1.272889989	0.252632	121
184.974	09:13:36.384	43.462229950	1.272889989	0.252632	121
185.224	09:13:36.634	43.462229950	1.272889989	0.252632	121
185.474	09:13:36.884	43.462229950	1.272889989	0.252632	121
185.724	09:13:37.134	43.462229950	1.272889989	0.252632	121
185.974	09:13:37.384	43.462229950	1.272889989	0.252632	121
186.224	09:13:37.634	43.462229950	1.272889989	0.252632	121
186.474	09:13:37.884	43.462229950	1.272889989	0.252632	121
186.724	09:13:38.134	43.462229950	1.272889989	0.252632	121
186.974	09:13:38.384	43.462229950	1.272889989	0.252632	121
187.224	09:13:38.634	43.462229950	1.272889989	0.252632	121
187.474	09:13:38.884	43.462229950	1.272889989	0.252632	121
187.724	09:13:39.134	43.462229950	1.272889989	0.252632	121
187.974	09:13:39.384	43.462229950	1.272889989	0.252632	121
188.224	09:13:39.634	43.462229950	1.272889989	0.252632	121
188.474	09:13:39.884	43.462229950	1.272889989	0.252632	121
188.724	09:13:40.134	43.462229950	1.272889989	0.252632	121
188.974	09:13:40.384	43.462229950	1.272889989	0.252632	121
189.224	09:13:40.634	43.462229950	1.272889989	0.252632	121
189.474	09:13:40.884	43.462229950	1.272889989	0.252632	121
189.724	09:13:41.134	43.462229950	1.272889989	0.252632	121
189.974	09:13:41.384	43.462229950	1.272889989	0.252632	121
190.224	09:13:41.634	43.462229950	1.272889989	0.252632	121
190.474	09:13:41.884	43.462229950	1.272889989	0.252632	121
190.724	09:13:42.134	43.462229950	1.272889989	0.252632	121
190.974	09:13:42.384	43.462229950	1.272889989	0.252632	121
191.224	09:13:42.634	43.462229950	1.272889989	0.252632	121
191.474	09:13:42.884	43.462229950	1.272889989	0.252632	121
191.724	09:13:43.134	43.462229950	1.272889989	0.252632	121
191.974	09:13:43.384	43.462229950	1.272889989	0.252632	121
192.224	09:13:43.634	43.462229950	1.272889989	0.252632	121
192.474	09:13:43.884	43.462229950	1.272889989	0.252632	121
192.724	09:13:44.134	43.462229950	1.272889989	0.252632	121
192.974	09:13:44.384	43.462229950	1.272889989	0.252632	121
193.224	09:13:44.634	43.462229950	1.272889989	0.252632	121
193.474	09:13:44.884	43.462229950	1.272889989	0.252632	121
193.724	09:13:45.134	43.462229950	1.272889989	0.252632	121
193.974	09:13:45.384	43.462229950	1.272889989	0.252632	121
194.224	09:13:45.634	43.462229950	1.272889989	0.252632	121
194.474	09:13:45.884	43.462229950	1.272889989	0.252632	121
194.724	09:13:46.134	43.462229950	1.272889989	0.252632	121
194.974	09:13:46.384	43.462229950	1.272889989	0.252632	121
195.224	09:13:46.634	43.462229950	1.272889989	0.252632	121
195.474	09:13:46.884	43.462229950	1.272889989	0.252632	121
195.724	09:13:47.134	43.462229950	1.272889989	0.252632	121
195.974	09:13:47.384	43.462229950	1.272889989	0.252632	121
196.224	09:13:47.634	43.462229950	1.272889989	0.252632	121
196.474	09:13:47.884	43.462229950	1.272889989	0.252632	121
196.724	09:13:48.134	43.462229950	1.272889989	0.252632	121
196.974	09:13:48.384	43.462229950	1.272889989	0.252632	121
197.224	09:13:48.634	43.462229950	1.272889989	0.252632	121
197.474	09:13:48.884	43.462229950	1.272889989	0.252632	121
197.724	09:13:49.134	43.462229950	1.272889989	0.252632	121
197.974	09:13:49.384	43.462229950	1.272889989	0.252632	121
198.224	09:13:49.634	43.462229950	1.272889989	0.252632	121
198.474	09:13:49.884	43.462229950	1.272889989	0.252632	121
198.724	09:13:50.134	43.462229950	1.272889989	0.252632	121
198.974	09:13:50.384	43.462229950	1.272889989	0.252632	121
199.224	09:13:50.634	43.462229950	1.272889989	0.252632	121
199.474	09:13:50.884	43.462229950	1.272889989	0.252632	121
199.724	09:13:51.134	43.462229950	1.272889989	0.252632	121
199.974	09:13:51.384	43.462229950	1.272889989	0.252632	121
200.224	09:13:51.634	43.462229950	1.272889989	0.252632	121
200.474	09:13:51.884	43.462229950	1.272889989	0.252632	121
200.724	09:13:52.134	43.462229950	1.272889989	0.252632	121
200.974	09:13:52.384	43.462229950	1.272889989	0.252632	121
201.224	09:13:52.634	43.462229950	1.272889989	0.252632	121
201.474	09:13:52.884	43.462229950	1.272889989	0.252632	121
201.724	09:13:53.134	43.462229950	1.272889989	0.252632	121
201.974	09:13:53.384	43.462229950	1.272889989	0.252632	121
202.224	09:13:53.634	43.462229950	1.272889989	0.252632	121
202.474	09:13:53.884	43.462229950	1.272889989	0.252632	121
202.724	09:13:54.134	43.462229950	1.272889989	0.252632	121
202.974	09:13:54.384	43.462229950	1.272889989	0.252632	121
203.224	09:13:54.634	43.462229950	1.272889989	0.252632	121
203.474	09:13:54.884	43.462229950	1.272889989	0.252632	121
203.724	09:13:55.134	43.462229950	1.272889989	0.252632	121
203.974	09:13:55.384	43.462229950	1.272889989	0.252632	121
204.224	09:13:55.634	43.462229950	1.272889989	0.252632	121
204.474	09:13:55.884	43.462229950	1.272889989	0.252632	121
204.724	09:13:56.134	43.462229950	1.272889989	0.252632	121
204.974	09:13:56.384	43.462229950	1.272889989	0.252632	121
205.224	09:13:56.634	43.462229950	1.272889989	0.252632	121
205.474	09:13:56.884	43.462229950	1.272889989	0.255263	121
205.724	09:13:57.134	43.462229950	1.272889989	0.255263	121
205.974	09:13:57.384	43.462229950	1.272889989	0.255263	121
206.224	09:13:57.634	43.462229950	1.272889989	0.255263	121
206.474	09:13:57.884	43.462229950	1.272889989	0.255263	121
206.724	09:13:58.134	43.462229950	1.272889989	0.255263	121
206.974	09:13:58.384	43.462229950	1.272889989	0.255263	121
207.224	09:13:58.634	43.462229950	1.272889989	0.255263	121
207.474	09:13:58.884	43.462229950	1.272889989	0.255263	121
207.724	09:13:59.134	43.462229950	1.272889989	0.255263	120
207.974	09:13:59.384	43.462229950	1.272889989	0.255263	120
208.224	09:13:59.634	43.462229950	1.272889989	0.255263	120
208.474	09:13:59.884	43.462229950	1.272889989	0.255263	120
208.724	09:14:0.134	43.462229950	1.272889989	0.255263	120
208.974	09:14:0.384	43.462229950	1.272889989	0.255263	120
209.224	09:14:0.634	43.462229950	1.272889989	0.255263	120
209.474	09:14:0.884	43.462229950	1.272889989	0.255263	120
209.724	09:14:1.134	43.462229950	1.272889989	0.255263	120
209.974	09:14:1.384	43.462229950	1.272889989	0.255263	120
210.224	09:14:1.634	43.462229950	1.272889989	0.255263	120
210.474	09:14:1.884	43.462229950	1.272889989	0.255263	120
210.724	09:14:2.134	43.462229950	1.272889989	0.255263	120
210.974	09:14:2.384	43.462229950	1.272889989	0.255263	120
211.224	09:14:2.634	43.462229950	1.272889989	0.255263	120
211.474	09:14:2.884	43.462229950	1.272889989	0.255263	120
211.724	09:14:3.134	43.462229950	1.272889989	0.255263	120
211.974	09:14:3.384	43.462229950	1.272889989	0.255263	120
212.224	09:14:3.634	43.462229950	1.272889989	0.255263	120
212.474	09:14:3.884	43.462229950	1.272889989	0.255263	120
212.724	09:14:4.134	43.462229950	1.272889989	0.255263	120
212.974	09:14:4.384	43.462229950	1.272889989	0.255263	120
213.224	09:14:4.634	43.462229950	1.272889989	0.255263	120
213.474	09:14:4.884	43.462229950	1.272889989	0.255263	120
213.724	09:14:5.134	43.462229950	1.272889989	0.255263	120
213.974	09:14:5.384	43.462229950	1.272889989	0.255263	120
214.224	09:14:5.634	43.462229950	1.272889989	0.255263	120
214.474	09:14:5.884	43.462229950	1.272889989	0.265177	120
214.724	09:14:6.134	43.462229950	1.272889989	0.265177	120
214.974	09:14:6.384	43.462229950	1.272889989	0.265177	120
215.224	09:14:6.634	43.462229950	1.272889989	0.265177	120
215.474	09:14:6.884	43.462229950	1.272889989	0.265177	120
215.724	09:14:7.134	43.462229950	1.272889989	0.265177	120
215.974	09:14:7.384	43.462229950	1.272889989	0.265177	120
216.224	09:14:7.634	43.462229950	1.272889989	0.265177	120
216.474	09:14:7.884	43.462229950	1.272889989	0.265177	120
216.724	09:14:8.134	43.462229950	1.272889989	0.265177	120
216.974	09:14:8.384	43.462229950	1.272889989	0.265177	120
217.224	09:14:8.634	43.462229950	1.272889989	0.265177	120
217.474	09:14:8.884	43.462229950	1.272889989	0.265177	120
